g^4,gamma,D(p),error,p
40.0,1.0,0.1857111790078441,0.0088099983383394,4.516039439535327
40.0,1.0,0.174787200661471,0.0107725291798502,4.71238898038469
40.0,1.0,0.1963631493834306,0.0104153890639326,4.908738521234052
40.0,1.0,0.2385993071757595,0.0104615120653299,5.105088062083414
40.0,1.0,0.2527214245159509,0.0119450989071568,5.301437602932776
40.0,1.0,0.2809537487479676,0.0117595753616162,5.497787143782138
40.0,1.0,0.2626947631974898,0.0112168219097235,5.6941366846315
40.0,1.0,0.3159282870109864,0.0136811205408192,5.890486225480862
40.0,1.0,0.3146398405718569,0.0125698894628513,6.086835766330224
0.0,1.0,0.9306859817728288,0.040157690625525,0.0
0.0,1.0,0.883410664781155,0.026866273437467,0.196349540849362
0.0,1.0,0.8077892369286046,0.0266169501133069,0.3926990816987241
0.0,1.0,0.7235663718580696,0.0234136704545816,0.5890486225480862
0.0,1.0,0.6022826909302287,0.0245886513532104,0.7853981633974483
0.0,1.0,0.5504394106087909,0.0199217377089537,0.9817477042468103
0.0,1.0,0.4367016634088265,0.0214254513477308,1.1780972450961724
0.0,1.0,0.3484972543164432,0.015548086366509,1.3744467859455345
0.0,1.0,0.2986802077161444,0.0150646650956391,1.5707963267948966
0.0,1.0,0.2920243730148649,0.0140776491543112,1.7671458676442586
0.0,1.0,0.2625305041785918,0.014127845844644,1.9634954084936207
0.0,1.0,0.249429840518943,0.013577033211894,2.1598449493429825
0.0,1.0,0.2146206665442156,0.0143240904795092,2.356194490192345
0.0,1.0,0.2323769338077438,0.0141314792622329,2.552544031041707
0.0,1.0,0.2163280450268968,0.0124370873276462,2.748893571891069
0.0,1.0,0.2183265826389435,0.0129531928447675,2.945243112740431
0.0,1.0,0.1953377483561199,0.0182167121351754,3.141592653589793
0.0,1.0,0.2253832928880965,0.0132959714992645,3.3379421944391554
0.0,1.0,0.210098964852423,0.0139623748185186,3.5342917352885173
0.0,1.0,0.2259289529289611,0.0133843641267481,3.730641276137879
0.0,1.0,0.2117200517376103,0.0139727925161332,3.9269908169872414
0.0,1.0,0.2441340162709622,0.0137099049434738,4.123340357836604
0.0,1.0,0.2684733716597827,0.0131461909707423,4.319689898685965
0.0,1.0,0.2931455431663031,0.0140507850519287,4.516039439535327
0.0,1.0,0.3201732664826043,0.0148363502319681,4.71238898038469
0.0,1.0,0.3715955628570224,0.0173498779139628,4.908738521234052
0.0,1.0,0.4286465899607223,0.0189115924967069,5.105088062083414
0.0,1.0,0.5290337976917501,0.0200953994194265,5.301437602932776
0.0,1.0,0.6371384387436457,0.0217816644988812,5.497787143782138
0.0,1.0,0.7530761812860162,0.0245718749977783,5.6941366846315
0.0,1.0,0.8527927815869005,0.0275275574647651,5.890486225480862
0.0,1.0,0.9090819907126878,0.0238831458683852,6.086835766330224
0.5,1.0,0.9252204859397537,0.038057607506876104,0.0
0.5,1.0,0.9715420983544979,0.02867786295591921,0.19634954084936207
0.5,1.0,0.8179836179682666,0.026336502118685344,0.39269908169872414
0.5,1.0,0.7468494127521315,0.019588631816140418,0.5890486225480862
0.5,1.0,0.6157465266370064,0.019324464911784776,0.7853981633974483
0.5,1.0,0.5460486286990414,0.019265597467023853,0.9817477042468103
0.5,1.0,0.39800836054168465,0.017285581572966214,1.1780972450961724
0.5,1.0,0.3423785429230285,0.01752482934348876,1.3744467859455345
0.5,1.0,0.34042564630053024,0.015956102368886504,1.5707963267948966
0.5,1.0,0.2802037696303128,0.01352396455566162,1.7671458676442586
0.5,1.0,0.26781528371278607,0.012175014155372917,1.9634954084936207
0.5,1.0,0.23762779784735003,0.011718730973349443,2.1598449493429825
0.5,1.0,0.21514430057493436,0.012522384096281668,2.356194490192345
0.5,1.0,0.22542258198014056,0.011792241594431251,2.552544031041707
0.5,1.0,0.2038490246572688,0.011288983512901382,2.748893571891069
0.5,1.0,0.20153570977012594,0.01155867826684943,2.945243112740431
0.5,1.0,0.18264942323951183,0.019225177863630816,3.141592653589793
0.5,1.0,0.20034225238619005,0.011560668007732712,3.3379421944391554
0.5,1.0,0.2016718376735297,0.012289342411275321,3.5342917352885173
0.5,1.0,0.20067387196557157,0.013423121276930912,3.730641276137879
0.5,1.0,0.19784622321576958,0.013223235583639567,3.9269908169872414
0.5,1.0,0.2379882376803615,0.013110977454765856,4.123340357836604
0.5,1.0,0.25194353889154386,0.014486638833554636,4.319689898685965
0.5,1.0,0.2743279131731578,0.01585701697875635,4.516039439535327
0.5,1.0,0.32923863904736067,0.015326018655612629,4.71238898038469
0.5,1.0,0.4183570743045824,0.014631715365305976,4.908738521234052
0.5,1.0,0.42327770065933784,0.01837556807990411,5.105088062083414
0.5,1.0,0.5245435400262205,0.020656572756066683,5.301437602932776
0.5,1.0,0.6376256648916803,0.020980797405554294,5.497787143782138
0.5,1.0,0.7573527908275602,0.021343645209721686,5.6941366846315
0.5,1.0,0.8270335765671901,0.02494383427085811,5.890486225480862
0.5,1.0,0.9058547907507787,0.025957973400149013,6.086835766330224
